wellName,MD,BS,CALI,DT,DTS,GR,NPHI,RACEHM,RACELM,RHOB,RPCEHM,RPCELM,PHIF,SW,VSH
15/9-F-1 A,3431,8.5,8.6718,86.9092,181.2241,53.9384,0.3222,0.508400023,0.845700026,2.7514,0.6461,0.6467,0.02,1,0.6807
15/9-F-1 A,3431.1,8.5,8.625,86.4334,181.1311,57.2889,0.3239,0.469500005,0.814499974,2.7978,0.7543,0.657,0.02,1,0.7316
15/9-F-1 A,3431.2,8.5,8.625,85.9183,180.9487,59.0455,0.3277,0.50120002,0.804799974,2.8352,0.8718,0.6858,0.02,1,0.7583
15/9-F-1 A,3431.3,8.5,8.625,85.3834,180.7211,58.255,0.3357,0.604799986,0.798399985,2.8557,0.9451,0.7913,0.02,1,0.7462
15/9-F-1 A,3431.4,8.5,8.625,84.8484,180.493,59.4569,0.3456,0.711499989,0.778199971,2.8632,1.0384,0.873,0.02,1,0.7646
15/9-F-1 A,3431.5,8.5,8.625,84.2768,180.0107,58.0765,0.3547,0.685299993,0.738600016,2.8663,1.4461,0.8648,0.02,1,0.7436
15/9-F-1 A,3431.6,8.5,8.625,83.6823,179.3699,58.15,0.3627,0.645500004,0.708599985,2.873,1.9573,0.8311,0.02,1,0.7446
15/9-F-1 A,3431.7,8.5,8.625,83.0878,178.7282,59.7111,0.3694,0.525200009,0.684800029,2.8819,1.9845,0.8402,0.02,1,0.7683
15/9-F-1 A,3431.8,8.5,8.625,82.4643,177.7688,60.8114,0.3732,0.44780001,0.651000023,2.8906,1.2072,0.849,0.02,1,0.785
15/9-F-1 A,3431.9,8.5,8.625,81.8187,176.5675,60.8837,0.3747,0.470400006,1.001199961,2.8992,0.8384,0.7527,0.02,1,0.7861
15/9-F-1 A,3432,8.5,8.625,81.1732,175.3654,60.1783,0.3773,0.544399977,128.8330994,2.9092,0.7503,0.5708,0.02,1,0.7754
15/9-F-1 A,3432.1,8.5,8.625,80.5231,173.9023,60.0818,0.3853,3.929199934,1223.3916,2.9188,0.6878,0.3129,0.02,1,0.7739
15/9-F-1 A,3432.2,8.5,8.625,79.8692,172.1979,61.5823,0.396,728.9501953,2189.603,2.9261,0.5408,0.1519,0.02,1,0.7966
15/9-F-1 A,3432.3,8.5,8.625,79.2158,170.4934,63.2219,0.4038,5464.3691,1934.8481,2.9309,0.2476,0.1366,0.02,1,0.8215
15/9-F-1 A,3432.4,8.5,8.625,78.7291,168.7527,64.7163,0.4063,0.9219,1.0694,2.9315,0.2878,0.2053,0.02,1,0.8442
15/9-F-1 A,3432.5,8.5,8.6251,78.4289,166.9714,64.6131,0.4045,1.4623,1.0441,2.9234,0.6444,0.3182,0.02,1,0.8426
15/9-F-1 A,3432.6,8.5,8.6718,78.1291,165.1894,65.2895,0.4001,1.0428,1.4695,2.9092,0.666,0.3065,0.02,1,0.8529
15/9-F-1 A,3432.7,8.5,8.6251,77.9926,163.1078,64.5827,0.3934,0.9636,2.6704,2.8967,0.6925,0.2934,0.02,1,0.8423
15/9-F-1 A,3432.8,8.5,8.6483,78.078,160.6197,62.1058,0.386,0.7904,1.4142,2.8935,0.6908,0.3635,0.02,1,0.8047
15/9-F-1 A,3432.9,8.5,8.625,78.1638,158.1315,61.1568,0.3797,0.5223,0.6486,2.8974,0.6992,0.6408,0.02,1,0.7903
15/9-F-1 A,3433,8.5,8.625,78.474,155.5983,59.8089,0.3731,0.5712,0.7127,2.899,0.937,1.1447,0.02,1,0.7699
15/9-F-1 A,3433.1,8.5,8.625,79.1559,152.9908,59.272,0.3634,0.9943,0.827,2.8926,0.7171,1.1071,0.02,1,0.7618
15/9-F-1 A,3433.2,8.5,8.6251,79.8378,150.3835,57.6589,0.3492,1.3051,0.8111,2.8816,0.617,0.9334,0.02,1,0.7372
15/9-F-1 A,3433.3,8.5,8.6718,80.4594,147.88,58.4074,0.3297,1.5325,0.7646,2.8683,0.6542,0.9307,0.02,1,0.7486
15/9-F-1 A,3433.4,8.5,8.625,80.9579,145.5889,57.8403,0.3164,1.0372,0.6989,2.8518,0.8227,0.9381,0.02,1,0.74
15/9-F-1 A,3433.5,8.5,8.625,81.4561,143.2983,59.0253,0.3049,0.8569,0.6772,2.8261,0.9309,0.945,0.02,1,0.758
15/9-F-1 A,3433.6,8.5,8.625,81.8432,141.2342,58.8374,0.2993,0.8309,0.6642,2.7914,1.0237,0.9523,0.02,1,0.7551
15/9-F-1 A,3433.7,8.5,8.625,81.9454,139.7506,58.6051,0.2999,0.833,0.6581,2.7527,1.1621,0.9801,0.02,1,0.7514
15/9-F-1 A,3433.8,8.5,8.625,82.0473,138.2674,62.7959,0.3047,0.8172,0.6667,2.7194,1.275,0.9665,0.02,1,0.8149
15/9-F-1 A,3433.9,8.5,8.625,82.0239,136.9988,65.9723,0.3117,0.798,0.6587,2.6961,1.3058,0.952,0.02,1,0.8632
15/9-F-1 A,3434,8.5,8.625,81.5873,136.4367,66.5435,0.3175,0.7718,0.6278,2.6783,1.4634,0.9681,0.02,1,0.8717
15/9-F-1 A,3434.1,8.5,8.625,81.1505,135.8748,70.6767,0.3181,0.7256,0.6125,2.6566,1.5443,0.9853,0.02,1,0.9344
15/9-F-1 A,3434.2,8.5,8.625,80.6994,135.4256,72.7456,0.3134,0.7134,0.5927,2.627,1.7113,1.0111,0.02,1,0.9659
15/9-F-1 A,3434.3,8.5,8.625,80.1841,135.4722,72.5227,0.3055,0.7853,0.5835,2.5898,2.1501,1.045,0.0422,1,0.9626
15/9-F-1 A,3434.4,8.5,8.6249,79.6689,135.5189,70.1513,0.2982,0.8404,0.5757,2.5523,2.5725,1.1032,0.0648,1,0.9268
15/9-F-1 A,3434.5,8.5,8.5781,79.1947,135.59,64.3046,0.2933,0.8679,0.5721,2.5186,2.691,1.1324,0.0851,1,0.8382
15/9-F-1 A,3434.6,8.5,8.5781,78.9789,135.8154,58.7215,0.2836,0.8854,0.5722,2.4902,2.5911,1.1398,0.1022,0.882,0.7535
15/9-F-1 A,3434.7,8.5,8.5781,78.7631,136.0408,54.6092,0.2692,0.8959,0.576,2.4662,2.4817,1.1317,0.1167,0.7896,0.6912
15/9-F-1 A,3434.8,8.5,8.5781,78.5854,136.2682,51.0885,0.2521,0.8916,0.575,2.4444,2.397,1.1328,0.1298,0.7222,0.6378
15/9-F-1 A,3434.9,8.5,8.5781,78.7955,136.5154,49.5079,0.2347,0.8741,0.5742,2.4227,2.391,1.1417,0.1429,0.6568,0.6137
15/9-F-1 A,3435,8.5,8.5781,79.0056,136.7626,49.6982,0.2199,0.8501,0.5764,2.4007,2.1561,1.1162,0.1424,0.6622,0.323
15/9-F-1 A,3435.1,8.5,8.5781,79.2306,137.0038,48.2867,0.2086,0.8137,0.5818,2.3785,1.7759,1.0782,0.1551,0.6681,0.3119
15/9-F-1 A,3435.2,8.5,8.5781,79.7968,137.1077,45.0773,0.2007,0.7802,0.5894,2.3583,1.1933,0.9537,0.1666,0.7383,0.2865
15/9-F-1 A,3435.3,8.5,8.5781,80.3631,137.2115,38.6371,0.1953,0.7683,0.6041,2.3403,0.812,0.8245,0.177,0.8148,0.2354
15/9-F-1 A,3435.4,8.5,8.5781,80.9342,137.3159,32.3912,0.192,0.7527,0.612,2.3258,0.686,0.7565,0.1853,0.8335,0.1857
15/9-F-1 A,3435.5,8.5,8.5781,81.5354,137.2213,29.4624,0.1894,0.7014,0.6144,2.3153,0.5773,0.6831,0.1913,0.8684,0.1625
15/9-F-1 A,3435.6,8.5,8.5781,82.1418,137.1258,26.9639,0.1871,0.6601,0.6135,2.3089,0.5246,0.6249,0.1949,0.8864,0.1426
15/9-F-1 A,3435.7,8.5,8.5781,82.7478,137.0299,25.8226,0.1858,0.6204,0.6123,2.3061,0.4889,0.591,0.1965,0.9049,0.1335
15/9-F-1 A,3435.8,8.5,8.5781,83.202,136.7707,24.344,0.187,0.5611,0.6052,2.3066,0.4546,0.5529,0.1962,0.931,0.1218
15/9-F-1 A,3435.9,8.5,8.5781,83.6471,136.5017,23.9571,0.1919,0.5113,0.5983,2.3085,0.4314,0.5188,0.1951,0.9546,0.1187
15/9-F-1 A,3436,8.5,8.5781,84.0916,136.2315,24.6456,0.1991,0.4911,0.5956,2.3096,0.4171,0.5011,0.1945,0.9713,0.1242
15/9-F-1 A,3436.1,8.5,8.5781,84.3467,135.4591,24.2384,0.2065,0.4733,0.5921,2.3095,0.4042,0.4784,0.1946,0.983,0.1209
15/9-F-1 A,3436.2,8.5,8.5781,84.5797,134.6281,24.6504,0.2128,0.4479,0.5854,2.309,0.3883,0.454,0.1949,0.9988,0.1242
15/9-F-1 A,3436.3,8.5,8.5781,84.8124,133.7981,25.2113,0.2168,0.4351,0.5802,2.3095,0.3768,0.4306,0.1946,1,0.1287
15/9-F-1 A,3436.4,8.5,8.5781,84.9401,133.4153,24.23,0.2176,0.4276,0.5754,2.311,0.3728,0.418,0.1937,1,0.1208
15/9-F-1 A,3436.5,8.5,8.5781,85.0489,133.113,27.1613,0.215,0.4196,0.568,2.3134,0.3678,0.4044,0.1923,1,0.1441
15/9-F-1 A,3436.6,8.5,8.5781,85.1575,132.8099,28.248,0.2115,0.4084,0.5626,2.3168,0.3603,0.3926,0.1904,1,0.1527
15/9-F-1 A,3436.7,8.5,8.5781,85.2034,132.2042,29.8957,0.2098,0.4011,0.5614,2.321,0.3557,0.3869,0.188,1,0.1658
15/9-F-1 A,3436.8,8.5,8.5781,85.2334,131.5226,30.9831,0.2106,0.392,0.5605,2.3254,0.3512,0.3818,0.1855,1,0.1745
15/9-F-1 A,3436.9,8.5,8.5782,85.263,130.8414,31.2243,0.2121,0.3881,0.5601,2.3285,0.3482,0.3798,0.1837,1,0.1764
15/9-F-1 A,3437,8.5,8.6015,85.1376,130.3096,31.7231,0.21,0.3886,0.5615,2.3287,0.3503,0.3812,0.1836,1,0.1803
15/9-F-1 A,3437.1,8.5,8.5781,84.9609,129.8271,31.3971,0.2129,0.395,0.5643,2.3262,0.357,0.3815,0.185,1,0.1778
15/9-F-1 A,3437.2,8.5,8.5781,84.7835,129.3428,30.0879,0.2121,0.4111,0.5724,2.3216,0.3688,0.3892,0.1877,1,0.1673
15/9-F-1 A,3437.3,8.5,8.5781,84.3285,127.9727,31.2423,0.21,0.4199,0.5804,2.3162,0.3797,0.3975,0.1907,1,0.1765
15/9-F-1 A,3437.4,8.5,8.5781,83.7563,126.2297,30.8161,0.2065,0.4281,0.5928,2.3119,0.3875,0.4071,0.1932,1,0.1732
15/9-F-1 A,3437.5,8.5,8.5781,83.1836,124.488,29.7559,0.2021,0.4405,0.6162,2.3093,0.3976,0.4279,0.1947,0.9981,0.1647
15/9-F-1 A,3437.6,8.5,8.5781,82.2961,123.2953,30.7302,0.1969,0.4565,0.6475,2.3095,0.4182,0.4665,0.1946,0.9797,0.1724
15/9-F-1 A,3437.7,8.5,8.5781,81.2433,122.391,32.9549,0.1904,0.4843,0.6786,2.3116,0.4374,0.5044,0.1934,0.97,0.1901
15/9-F-1 A,3437.8,8.5,8.5781,80.1901,121.4871,32.7322,0.1831,0.5582,0.7334,2.315,0.4639,0.5667,0.1914,0.9541,0.1884
15/9-F-1 A,3437.9,8.5,8.5781,78.9264,120.8075,31.5778,0.1769,0.6587,0.7824,2.3196,0.4953,0.6264,0.1888,0.9371,0.1792
15/9-F-1 A,3438,8.5,8.5781,77.527,120.2726,31.4772,0.1741,0.7573,0.8302,2.3264,0.519,0.6851,0.1849,0.934,0.1784
15/9-F-1 A,3438.1,8.5,8.5781,76.1273,119.7382,30.8838,0.1749,0.9283,0.8905,2.3372,0.5547,0.7683,0.1787,0.9322,0.1737
15/9-F-1 A,3438.2,8.5,8.5781,74.6645,119.3857,30.0666,0.1768,1.1574,0.968,2.3534,0.6125,0.8746,0.1695,0.931,0.1672
15/9-F-1 A,3438.3,8.5,8.5781,73.1521,119.1762,29.7841,0.1761,1.3697,1.0302,2.3728,0.7175,0.9915,0.1584,0.9194,0.165
15/9-F-1 A,3438.4,8.5,8.5781,71.6399,118.9652,29.2174,0.1701,1.5625,1.1084,2.39,1.0485,1.3537,0.1486,0.8265,0.1604
15/9-F-1 A,3438.5,8.5,8.5781,70.1929,118.1087,29.7808,0.1592,1.7797,1.1759,2.399,1.6894,1.9461,0.1434,0.6997,0.1649
15/9-F-1 A,3438.6,8.5,8.5781,68.8082,116.637,29.0691,0.1453,2.1103,1.2506,2.399,2.6793,2.5823,0.1434,0.5789,0.1593
15/9-F-1 A,3438.7,8.5,8.5781,67.4236,115.1642,28.4691,0.1304,2.6814,1.3708,2.3987,4.2544,3.5982,0.1436,0.4781,0.1545
15/9-F-1 A,3438.8,8.5,8.5782,66.0838,113.1534,30.1179,0.1169,3.1854,1.4779,2.4065,5.0642,4.3893,0.1391,0.4575,0.1676
15/9-F-1 A,3438.9,8.5,8.625,64.7954,110.5215,30.2155,0.1033,3.4309,1.5693,2.4242,4.7222,4.5014,0.1291,0.4987,0.1684
15/9-F-1 A,3439,8.5,8.625,63.5074,107.8906,30.2318,0.0963,3.6532,1.6783,2.4476,3.5821,4.2741,0.1157,0.6073,0.1685
15/9-F-1 A,3439.1,8.5,8.625,62.3671,105.6648,31.1257,0.092,3.9941,1.8031,2.4707,2.6184,3.8389,0.1025,0.7592,0.1756
15/9-F-1 A,3439.2,8.5,8.625,61.4339,104.0072,30.9719,0.0895,4.4847,1.9111,2.4895,2.3039,3.682,0.0917,0.8713,0.1744
15/9-F-1 A,3439.3,8.5,8.625,60.5012,102.3506,30.5187,0.088,4.7416,2.0252,2.5024,2.3673,3.8752,0.0843,0.9182,0.1707
15/9-F-1 A,3439.4,8.5,8.625,59.7503,101.1011,32.2953,0.0873,4.7091,2.1449,2.508,2.8121,4.7669,0.0811,0.886,0.1849
15/9-F-1 A,3439.5,8.5,8.6251,59.3108,100.5498,31.2674,0.0868,4.9502,2.1923,2.509,4.1873,6.2374,0.0806,0.7553,0.1767
15/9-F-1 A,3439.6,8.5,8.6485,58.872,99.9991,30.3896,0.0838,5.4315,2.1738,2.5097,6.4631,8.189,0.0802,0.6339,0.1698
15/9-F-1 A,3439.7,8.5,8.6719,58.7097,99.722,30.3559,0.0838,6.2245,2.126,2.5165,12.012,10.9158,0.0763,0.511,0.1695
15/9-F-1 A,3439.8,8.5,8.6719,59.1334,100.0248,29.9275,0.0837,6.6656,2.0733,2.5329,16.439,12.0224,0.067,0.4961,0.1661
15/9-F-1 A,3439.9,8.5,8.6719,59.5577,100.3283,28.7507,0.0841,6.4981,2.0202,2.5565,17.6108,11.1127,0.0535,0.5711,0.1567
15/9-F-1 A,3440,8.5,8.6719,60.1992,100.8816,30.2974,0.0855,5.9501,1.9524,2.5817,19.7396,10.0627,0.0391,0.696,0.1691
15/9-F-1 A,3440.1,8.5,8.6719,61.4205,102.1013,27.8942,0.0883,5.4262,1.873,2.6024,17.4962,8.8123,0.0272,0.9554,0.15
15/9-F-1 A,3440.2,8.5,8.6719,62.642,103.3217,27.6866,0.093,5.32,1.8552,2.6151,11.245,7.245,0.02,1,0.1483
15/9-F-1 A,3440.3,8.5,8.6719,64.0159,104.8066,27.9503,0.0992,5.1137,1.8434,2.6187,8.3311,5.8922,0.02,1,0.1504
15/9-F-1 A,3440.4,8.5,8.6719,65.9148,107.2032,29.0596,0.1063,4.5017,1.7851,2.613,8.064,5.3837,0.0211,1,0.1592
15/9-F-1 A,3440.5,8.5,8.6719,67.8137,109.5999,29.7049,0.1148,3.8774,1.6576,2.5989,10.4384,5.436601,0.0291,1,0.1643
15/9-F-1 A,3440.6,8.5,8.6718,69.728,112.095,28.7291,0.1245,3.7902,1.5875,2.5756,14.8074,5.7448,0.0425,0.7311,0.1566
15/9-F-1 A,3440.7,8.5,8.6483,71.7135,115.0468,27.5543,0.1384,4.0368,1.5759,2.5467,16.5704,5.923999,0.059,0.5413,0.1473
15/9-F-1 A,3440.8,8.5,8.6249,73.6987,117.9985,27.3182,0.1507,4.3616,1.5676,2.5139,15.6921,6.0003,0.0777,0.448,0.1454
15/9-F-1 A,3440.9,8.5,8.5781,75.5743,120.8982,25.9961,0.1659,4.6527,1.5667,2.4796,15.3989,6.1404,0.0973,0.3789,0.1349
15/9-F-1 A,3441,8.5,8.5782,76.7105,123.4482,26.1179,0.1759,4.7908,1.5614,2.4439,16.1335,6.3172,0.1177,0.3214,0.1358
15/9-F-1 A,3441.1,8.5,8.6015,77.8467,125.9978,26.8018,0.1787,4.632,1.5445,2.4088,14.1694,6.0654,0.1378,0.3009,0.1413
15/9-F-1 A,3441.2,8.5,8.5781,78.9504,128.3383,27.2609,0.1833,4.0776,1.5044,2.3802,12.23,5.3393,0.1541,0.2937,0.1449
15/9-F-1 A,3441.3,8.5,8.5781,79.6883,128.32,28.8634,0.1831,3.7583,1.4048,2.3625,19.5132,5.3444,0.1643,0.2317,0.1576
15/9-F-1 A,3441.4,8.5,8.5781,80.4263,128.3018,29.7221,0.1835,4.0176,1.3709,2.3565,27.73,5.689,0.1677,0.1978,0.1645
15/9-F-1 A,3441.5,8.5,8.5781,81.1397,128.3277,30.0991,0.1854,4.3366,1.3772,2.3572,29.4893,5.9551,0.1673,0.1934,0.1674
15/9-F-1 A,3441.6,8.5,8.5782,81.1525,129.6205,32.32,0.1878,4.7485,1.3956,2.3596,26.021,6.2013,0.1659,0.2056,0.1851
15/9-F-1 A,3441.7,8.5,8.6017,81.1652,130.9135,31.2085,0.1888,4.8396,1.4072,2.3619,19.7145,6.1202,0.1646,0.2312,0.1763
15/9-F-1 A,3441.8,8.5,8.6249,81.1769,132.2031,30.6125,0.1851,4.3633,1.4168,2.3657,13.8003,5.6279,0.1625,0.2699,0.1715
15/9-F-1 A,3441.9,8.5,8.5781,80.7427,132.1465,31.3554,0.1877,3.7132,1.4045,2.3731,9.4699,4.8542,0.1582,0.3216,0.1774
15/9-F-1 A,3442,8.5,8.5781,80.3009,132.0672,31.408,0.1896,2.9992,1.3796,2.3827,6.2852,3.8711,0.1527,0.3907,0.1778
15/9-F-1 A,3442.1,8.5,8.5781,79.8597,131.9881,33.4681,0.194,2.4255,1.3446,2.3899,4.1917,3.0336,0.1486,0.4726,0.1942
15/9-F-1 A,3442.2,8.5,8.5781,79.6593,131.996,33.9409,0.1981,2.1498,1.3216,2.3908,3.2105,2.5025,0.1481,0.5288,0.1979
15/9-F-1 A,3442.3,8.5,8.5781,79.4755,132.01,34.8803,0.1995,1.8338,1.2812,2.3841,2.1364,2.0123,0.1519,0.6134,0.2054
15/9-F-1 A,3442.4,8.5,8.5781,79.2927,132.021,35.3113,0.1985,1.6485,1.253,2.3729,1.4674,1.6648,0.1583,0.6931,0.2088
15/9-F-1 A,3442.5,8.5,8.5781,79.5007,130.7696,35.1101,0.1967,1.5006,1.2156,2.3611,1.0619,1.3919,0.1651,0.7657,0.2072
15/9-F-1 A,3442.6,8.5,8.5781,79.7583,129.3581,36.0089,0.195,1.3449,1.1717,2.3506,0.9637,1.3143,0.1711,0.7764,0.2143
15/9-F-1 A,3442.7,8.5,8.5781,80.0164,127.9483,37.1036,0.1934,1.2574,1.1112,2.3417,1.0881,1.321,0.1762,0.7236,0.223
15/9-F-1 A,3442.8,8.5,8.5781,80.4647,127.3071,36.9128,0.1917,1.1953,1.0485,2.3345,1.2778,1.3413,0.1803,0.6654,0.2216
15/9-F-1 A,3442.9,8.5,8.5781,80.9496,126.813,35.6688,0.1912,1.1736,0.9891,2.3299,1.4219,1.3301,0.1829,0.6285,0.2116
15/9-F-1 A,3443,8.5,8.5781,81.4339,126.3207,36.111,0.1925,1.1194,0.9541,2.3286,1.3867,1.2615,0.1837,0.6333,0.2152
15/9-F-1 A,3443.1,8.5,8.5625,81.6979,126.5727,35.0268,0.1971,1.0455,0.9157,2.3298,1.2068,1.1323,0.183,0.6709,0.2066
15/9-F-1 A,3443.2,8.5,8.5471,81.9038,127.0208,33.5032,0.201,0.9669,0.8812,2.3323,0.9642,0.9933,0.1815,0.7378,0.1945
15/9-F-1 A,3443.3,8.5,8.6017,82.1089,127.4706,33.8899,0.2007,0.9066,0.8532,2.3358,0.7792,0.8961,0.1795,0.8124,0.1975
15/9-F-1 A,3443.4,8.5,8.6249,81.9914,128.6451,34.676,0.2054,0.8313,0.8162,2.3396,0.7017,0.8304,0.1774,0.8572,0.2038
15/9-F-1 A,3443.5,8.5,8.5781,81.7626,130.0697,35.5516,0.212,0.7312,0.7677,2.3419,0.6986,0.7822,0.1761,0.8649,0.2107
15/9-F-1 A,3443.6,8.5,8.5781,81.5339,131.4944,37.3643,0.2141,0.6539,0.7012,2.341,0.6606,0.6972,0.1766,0.8857,0.2251
15/9-F-1 A,3443.7,8.5,8.5781,81.3716,133.0185,37.2863,0.2156,0.6317,0.6744,2.3366,0.6225,0.6388,0.1791,0.8974,0.2245
15/9-F-1 A,3443.8,8.5,8.5781,81.2383,134.5861,36.5621,0.2163,0.6076,0.6571,2.3304,0.6039,0.61,0.1826,0.8938,0.2188
15/9-F-1 A,3443.9,8.5,8.5781,81.1051,136.1527,35.1927,0.216,0.5879,0.6355,2.3246,0.5879,0.584,0.1859,0.8891,0.2079
15/9-F-1 A,3444,8.5,8.5781,81.0087,137.3057,34.7782,0.2149,0.5507,0.6092,2.3214,0.5896,0.5769,0.1878,0.8808,0.2046
15/9-F-1 A,3444.1,8.5,8.5781,80.9322,138.2337,35.1045,0.2142,0.4923,0.5861,2.3212,0.6085,0.5762,0.1879,0.8696,0.2072
15/9-F-1 A,3444.2,8.5,8.5782,80.8564,139.1605,36.2419,0.2146,0.4704,0.5676,2.3223,0.6378,0.5704,0.1873,0.857,0.2163
15/9-F-1 A,3444.3,8.5,8.6249,81.0124,139.6006,33.7751,0.2116,0.4774,0.5505,2.3215,0.6646,0.5533,0.1877,0.8375,0.1966
15/9-F-1 A,3444.4,8.5,8.5781,81.3232,139.7159,33.1188,0.2133,0.4817,0.5326,2.3162,0.6562,0.5304,0.1907,0.8305,0.1914
15/9-F-1 A,3444.5,8.5,8.5781,81.6341,139.8306,33.0691,0.2119,0.4504,0.5115,2.3069,0.6216,0.5085,0.1961,0.8313,0.1911
15/9-F-1 A,3444.6,8.5,8.5781,81.971,139.6917,31.4745,0.2121,0.409,0.4925,2.2966,0.5797,0.4902,0.2019,0.8337,0.1784
15/9-F-1 A,3444.7,8.5,8.5781,82.3291,139.347,30.3489,0.2147,0.3921,0.4849,2.2877,0.4844,0.4565,0.207,0.8786,0.1694
15/9-F-1 A,3444.8,8.5,8.5779,82.6874,139.0024,30.1747,0.2239,0.4886,0.5052,2.2804,0.3991,0.4267,0.2112,0.9364,0.1681
15/9-F-1 A,3444.9,8.5,8.5,83.1027,138.7173,28.2928,0.2288,0.6713,0.5327,2.2737,0.412,0.4171,0.215,0.9091,0.1531
15/9-F-1 A,3445,8.5,8.5,83.5744,138.4905,27.3723,0.2342,0.6652,0.5337,2.2672,0.4443,0.4231,0.2187,0.8689,0.1458
15/9-F-1 A,3445.1,8.5,8.5001,84.046,138.2642,26.7575,0.2378,0.4867,0.5027,2.2624,0.4833,0.4551,0.2215,0.8308,0.141
15/9-F-1 A,3445.2,8.5,8.547,84.4832,138.28,25.7825,0.2444,0.3753,0.4742,2.2621,0.4986,0.4857,0.2217,0.8186,0.1331
15/9-F-1 A,3445.3,8.5,8.5778,84.8795,138.5842,27.7977,0.2478,0.3303,0.4612,2.2744,0.4947,0.4948,0.2146,0.8441,0.1492
15/9-F-1 A,3445.4,8.5,8.469,85.2759,138.8889,28.4139,0.2511,0.3551,0.4743,2.2867,0.4721,0.4623,0.2077,0.8832,0.1541
15/9-F-1 A,3445.5,8.5,8.5236,85.665,139.3697,27.8993,0.2445,0.3934,0.4968,2.3075,0.4219,0.4201,0.1957,0.9666,0.15
15/9-F-1 A,3445.6,8.5,8.5781,86.0438,140.1058,28.4738,0.2371,0.4476,0.5153,2.324,0.3672,0.395,0.1863,1,0.1546
15/9-F-1 A,3445.7,8.5,8.5781,86.4224,140.8419,28.1596,0.2332,0.4851,0.5171,2.3293,0.3375,0.3998,0.1833,1,0.152
15/9-F-1 A,3445.8,8.5,8.5625,86.7645,141.5327,29.2281,0.2349,0.5085,0.5071,2.3243,0.3416,0.4126,0.1861,1,0.1605
15/9-F-1 A,3445.9,8.5,8.5471,87.0416,142.1431,30.0803,0.2377,0.5309,0.5002,2.3158,0.364,0.4331,0.191,1,0.1672
15/9-F-1 A,3446,8.5,8.625,87.3187,142.7535,33.313,0.2353,0.6092,0.4933,2.3098,0.443,0.4661,0.1944,0.9618,0.1928
15/9-F-1 A,3446.1,8.5,8.6249,87.6034,143.3429,39.4609,0.2346,0.7545,0.4848,2.309,0.7242,0.549,0.1949,0.7935,0.2417
15/9-F-1 A,3446.2,8.5,8.5781,87.9051,143.886,40.6409,0.2349,0.7747,0.4685,2.3133,1.1116,0.6858,0.1924,0.6739,0.2511
15/9-F-1 A,3446.3,8.5,8.578,88.2064,144.4284,41.5707,0.2354,0.7452,0.4601,2.3248,1.3734,0.7651,0.1859,0.636,0.2584
15/9-F-1 A,3446.4,8.5,8.547,88.3544,144.624,43.7888,0.2375,0.7131,0.4534,2.3443,1.7251,0.8178,0.1747,0.6104,0.2761
15/9-F-1 A,3446.5,8.5,8.5782,88.0768,143.8566,45.8987,0.2403,0.7134,0.451,2.3714,1.89,0.8467,0.1593,0.6349,0.2928
15/9-F-1 A,3446.6,8.5,8.625,87.7993,143.0888,46.7942,0.2421,0.7184,0.4463,2.4024,2.0943,0.8682,0.1415,0.6691,0.2999
15/9-F-1 A,3446.7,8.5,8.625,87.4861,142.2118,47.533,0.2438,0.7346,0.4466,2.4332,2.0882,0.8923,0.1239,0.7447,0.3057
15/9-F-1 A,3446.8,8.5,8.6251,87.0447,140.9399,50.6431,0.2412,0.7632,0.4572,2.4606,1.7316,0.8808,0.1083,0.9005,0.3305
15/9-F-1 A,3446.9,8.5,8.6719,86.6032,139.6682,49.6992,0.2315,0.7739,0.4713,2.4821,1.4097,0.8427,0.0959,1,0.323
15/9-F-1 A,3447,8.5,8.6718,86.2,138.4996,49.0361,0.2222,0.776,0.4896,2.4967,1.1172,0.7788,0.0876,1,0.3177
15/9-F-1 A,3447.1,8.5,8.6485,85.9838,137.8377,50.4159,0.2161,0.7791,0.5043,2.504,0.8964,0.7248,0.0834,1,0.3287
15/9-F-1 A,3447.2,8.5,8.6719,85.7675,137.176,52.1439,0.2079,0.7418,0.5006,2.5012,0.8988,0.7199,0.085,1,0.3424
15/9-F-1 A,3447.3,8.5,8.6717,85.572,136.5545,54.3085,0.2098,0.6526,0.4818,2.485,1.0803,0.7386,0.0942,1,0.3596
15/9-F-1 A,3447.4,8.5,8.6015,85.5257,136.2247,55.4773,0.2146,0.6023,0.4714,2.4574,1.3391,0.7576,0.11,0.9989,0.3688
15/9-F-1 A,3447.5,8.5,8.5781,85.4794,135.8951,58.4265,0.2161,0.6642,0.4864,2.4252,1.1869,0.7472,0.1284,0.9337,0.3922
15/9-F-1 A,3447.6,8.5,8.5781,85.4228,135.5984,59.6856,0.2163,0.7359,0.502,2.3942,1.1055,0.7363,0.1461,0.8692,0.4023
15/9-F-1 A,3447.7,8.5,8.5781,85.2368,135.7169,59.5284,0.217,0.7244,0.4964,2.3661,1.3286,0.7628,0.1622,0.7415,0.401
15/9-F-1 A,3447.8,8.5,8.578,85.0508,135.8354,60.642,0.2199,0.6781,0.4804,2.338,1.5111,0.7791,0.1782,0.6536,0.4098
15/9-F-1 A,3447.9,8.5,8.5468,84.8621,135.9385,61.8973,0.2256,0.6315,0.4684,2.3087,1.4198,0.7462,0.195,0.6251,0.4199
15/9-F-1 A,3448,8.5,8.5235,84.5738,135.4529,58.2046,0.2304,0.5934,0.4688,2.2825,1.0808,0.6486,0.21,0.6543,0.3906
