0.0093
0.2942
0.0000
0.4242
0.0122
0.0008
0.0156
0.3241
0.3977
0.0224
0.0000
0.3006
0.2568
0.2972
0.4351
0.3869
0.3721
0.0253
0.3562
0.2762
0.0950
0.0122
0.4052
0.0139
0.0972
0.4454
0.1050
0.0000
0.3615
0.2248
0.3427
0.0000
0.4264
0.1485
0.3596
0.2177
0.3532
0.4116
0.3817
0.4304
0.0838
0.0244
0.0058
0.3635
0.3494
0.2465
0.2407
0.4273
0.3871
0.3536
0.2132
0.3410
0.0000
0.3662
0.1067
0.3569
0.0014
0.3524
0.1489
0.3414
0.0000
0.0517
0.3161
0.4394
0.0462
0.0097
0.0458
0.2671
0.0000
0.2943
0.0042
0.0398
0.4436
0.0131
0.0089
0.0000
0.0937
0.0776
0.3176
0.0004
0.0195
0.3592
0.0067
0.4009
0.2793
0.4063
0.2146
0.0000
0.2542
0.2056
0.3883
0.0369
0.2786
0.0287
0.2753
0.0911
0.1356
0.3394
0.0357
0.1528
0.3576
0.0099
0.0576
0.2560
0.2033
0.1038
0.0134
0.3014
0.4161
0.4201
0.3702
0.1763
0.2643
0.3442
0.3803
0.4624
0.4032
0.0684
0.4333
0.0000
0.0233
0.3615
0.3784
0.4384
0.0066
0.1653
0.1356
0.2192
0.0219
0.2782
0.2902
0.2582
0.0075
0.0477
0.3627
0.3434
0.1643
0.3562
0.3498
0.2632
0.0756
0.3845
0.2215
0.0063
0.2949
0.2134
0.3825
0.0007
0.1547
0.1876
0.4137
0.2230
0.1302
0.0732
0.0191
0.0534
0.2465
0.0164
0.3646
0.0025
0.2971
0.0000
0.0641
0.0264
0.0405
0.0032
0.1021
0.2207
0.0079
0.1430
0.3772
0.0032
0.0000
0.1416
0.4203
0.0065
0.1530
0.3452
0.3480
0.4341
0.0000
0.0873
0.2390
0.3325
0.2844
0.2110
0.0063
0.3268
0.0092
0.1364
0.0402
0.1073
0.2735
0.3686
0.3558
0.2601
0.0212
0.0238
0.0062
0.3031
0.0504
0.0000
0.3708
0.4402
0.4004
0.0102
0.0093
0.2531
0.0113
0.0003
0.2949
0.4234
0.0000
0.0105
0.2944
0.3123
0.3501
0.3103
0.2615
0.0102
0.0000
0.0953
0.2062
0.0121
0.4089
0.0078
0.4459
0.0266
0.2301
0.3443
0.2746
0.0086
0.0000
0.2596
0.3799
0.0058
0.2347
0.3405
0.0325
0.2638
0.2629
0.1444
0.0061
0.0042
0.2793
0.2050
0.0979
0.3515
0.0062
0.2471
0.0172
0.0023
0.1123
0.2219
0.0000
0.3051
0.3345
0.2275
0.0481
0.2824
0.0272
0.0000
0.3558
0.1760
0.2688
0.4406
0.2990
0.3438
0.3327
0.3279
0.1051
0.4598
0.4361
0.0022
0.3635
0.2814
0.0000
0.0432
0.0178
0.0040
0.0456
0.3135
0.3697
0.2824
0.3731
0.4278
0.3817
0.4456
0.3084
0.0069
0.4559
0.1481
0.0102
0.0086
0.0865
0.0082
0.2776
0.1805
0.3362
0.0306
0.0278
0.3944
0.3625
0.4463
0.2847
0.1052
0.3585
0.2976
0.3749
0.0067
0.2270
0.2346
0.2589
0.2892
0.3713
0.3401
0.2581
0.2518
0.3058
0.0095
0.3752
0.4333
0.4593
0.0030
0.2431
0.0944
0.3618
0.0086
0.0180
0.1864
0.1213
0.2235
0.3597
0.0000
0.0848
0.3869
0.2156
0.0135
0.0000
0.0089
0.0002
0.3558
0.2669
0.0551
0.2352
0.0147
0.3998
0.3767
0.1904
0.1919
0.1151
0.0076
0.3710
0.4342
0.0189
0.0007
0.2327
0.0468
0.1712
0.2414
0.3330
0.3895
0.0145
0.3434
0.4450
0.3793
0.3717
0.0000
0.3785
0.2612
0.3554
0.0083
0.1378
0.0735
0.3633
0.2216
0.0127
0.4426
0.2563
0.4677
0.2901
0.1872
0.0072
0.2804
0.0987
0.2961
0.0104
0.3814
0.3713
0.1602
0.0026
0.4568
0.3274
0.2142
0.0000
0.3329
0.0000
0.0543
0.0016
0.0278
0.0101
0.0833
0.2703
0.3985
0.1678
0.3897
0.0147
0.1749
0.0958
0.3945
0.0127
0.3109
0.0157
0.0869
0.2858
0.0864
0.0199
0.0046
0.4399
0.0017
0.0054
0.3087
0.2863
0.0057
0.3252
0.0073
0.0745
0.3133
0.1688
0.1988
0.3082
0.4541
0.2995
0.3721
0.0632
0.0011
0.2665
0.0066
0.2023
