,Unnamed: 0,wellName,MD,SW,PredictedSw
2394,17173,15/9-F-11 B,3676.9,0.098,0.14436144
2395,17174,15/9-F-11 B,3677.0,0.099,0.14262372
2396,17175,15/9-F-11 B,3677.1,0.1,0.1441384
2397,17176,15/9-F-11 B,3677.2,0.101,0.13933137
2398,17177,15/9-F-11 B,3677.3,0.101,0.13439474
2399,17178,15/9-F-11 B,3677.4,0.104,0.14017332
2400,17179,15/9-F-11 B,3677.5,0.101,0.14158228
2401,17180,15/9-F-11 B,3677.6,0.101,0.13866243
2402,17181,15/9-F-11 B,3677.7,0.101,0.13500902
2403,17182,15/9-F-11 B,3677.8,0.1,0.13414507
2404,17183,15/9-F-11 B,3677.9,0.099,0.13620716
2405,17184,15/9-F-11 B,3678.0,0.098,0.13322467
2406,17185,15/9-F-11 B,3678.1,0.098,0.13272746
2407,17186,15/9-F-11 B,3678.2,0.099,0.13337006
2408,17187,15/9-F-11 B,3678.3,0.099,0.13360175
2409,17188,15/9-F-11 B,3678.4,0.1,0.13490993
2410,17189,15/9-F-11 B,3678.5,0.099,0.13415697
2411,17190,15/9-F-11 B,3678.6,0.099,0.13565043
2412,17191,15/9-F-11 B,3678.7,0.098,0.13777637
2413,17193,15/9-F-11 B,3678.9,0.098,0.13298354
2414,17196,15/9-F-11 B,3679.2,0.097,0.13454613
2415,17197,15/9-F-11 B,3679.3,0.097,0.13483176
2416,18462,15/9-F-11 B,3805.8,0.11,0.13473965
2417,18463,15/9-F-11 B,3805.9,0.11,0.13414009
2418,18464,15/9-F-11 B,3806.0,0.11,0.13455293
2419,18465,15/9-F-11 B,3806.1,0.111,0.13545282
2420,18466,15/9-F-11 B,3806.2,0.111,0.13961656
2421,18467,15/9-F-11 B,3806.3,0.111,0.13704817
2422,18468,15/9-F-11 B,3806.4,0.112,0.13356031
2423,18469,15/9-F-11 B,3806.5,0.113,0.1334397
2424,18470,15/9-F-11 B,3806.6,0.114,0.1299913
2425,18471,15/9-F-11 B,3806.7,0.114,0.13237968
2426,18472,15/9-F-11 B,3806.8,0.115,0.13453455
2427,18473,15/9-F-11 B,3806.9,0.116,0.13666873
2428,18474,15/9-F-11 B,3807.0,0.117,0.13765645
2429,18475,15/9-F-11 B,3807.1,0.118,0.14334856
2430,18476,15/9-F-11 B,3807.2,0.119,0.14258835
2431,18477,15/9-F-11 B,3807.3,0.12,0.14696077
2432,18478,15/9-F-11 B,3807.4,0.124,0.15443169
2433,18479,15/9-F-11 B,3807.5,0.123,0.15459323
2434,18480,15/9-F-11 B,3807.6,0.122,0.15067774
2435,18481,15/9-F-11 B,3807.7,0.122,0.15254954
2436,18482,15/9-F-11 B,3807.8,0.12,0.14665525
2437,18483,15/9-F-11 B,3807.9,0.119,0.14496815
2438,18484,15/9-F-11 B,3808.0,0.119,0.14706317
2439,18485,15/9-F-11 B,3808.1,0.118,0.14596286
2440,18486,15/9-F-11 B,3808.2,0.117,0.14322764
2441,18498,15/9-F-11 B,3809.4,0.31,0.3352902
2442,18499,15/9-F-11 B,3809.5,1.0,0.5826958
2443,18500,15/9-F-11 B,3809.6,1.0,0.7259146
2444,18501,15/9-F-11 B,3809.7,1.0,0.8305264
2445,18502,15/9-F-11 B,3809.8,1.0,0.80057114
2446,18526,15/9-F-11 B,3812.2,0.8170000000000001,0.9008427
2447,18527,15/9-F-11 B,3812.3,0.784,0.9157394
2448,18528,15/9-F-11 B,3812.4,0.813,0.9140844
2449,18529,15/9-F-11 B,3812.5,0.908,0.8959702
2450,18530,15/9-F-11 B,3812.6,1.0,0.8855475
2451,18531,15/9-F-11 B,3812.7,1.0,0.880193
2452,18532,15/9-F-11 B,3812.8,1.0,0.87634975
2453,18533,15/9-F-11 B,3812.9,0.995,0.85782874
2454,18534,15/9-F-11 B,3813.0,1.0,0.84876275
2455,18535,15/9-F-11 B,3813.1,1.0,0.8483494
2456,18536,15/9-F-11 B,3813.2,1.0,0.84690696
2457,18537,15/9-F-11 B,3813.3,1.0,0.86118037
2458,18928,15/9-F-11 B,3852.4,1.0,0.7082911
2459,18929,15/9-F-11 B,3852.5,1.0,0.71172947
2460,18930,15/9-F-11 B,3852.6,1.0,0.7144334
2461,18931,15/9-F-11 B,3852.7,1.0,0.7167707
2462,18932,15/9-F-11 B,3852.8,1.0,0.71253514
2463,18933,15/9-F-11 B,3852.9,1.0,0.7145222
2464,18934,15/9-F-11 B,3853.0,1.0,0.7007319
2465,18935,15/9-F-11 B,3853.1,1.0,0.6988483
2466,18942,15/9-F-11 B,3853.8,1.0,0.7163835
2467,18943,15/9-F-11 B,3853.9,1.0,0.7270288
2468,18945,15/9-F-11 B,3854.1,1.0,0.7177908
2469,18946,15/9-F-11 B,3854.2,1.0,0.71873695
2470,18947,15/9-F-11 B,3854.3,1.0,0.72211736
2471,18948,15/9-F-11 B,3854.4,1.0,0.7290407
2472,18950,15/9-F-11 B,3854.6,1.0,0.71915317
2473,18951,15/9-F-11 B,3854.7,1.0,0.71059996
2474,18952,15/9-F-11 B,3854.8,1.0,0.7061678
2475,18953,15/9-F-11 B,3854.9,1.0,0.7064946
2476,18954,15/9-F-11 B,3855.0,1.0,0.70789224
2477,18955,15/9-F-11 B,3855.1,1.0,0.7112476
2478,18956,15/9-F-11 B,3855.2,1.0,0.70689774
2479,18957,15/9-F-11 B,3855.3,1.0,0.71153325
2480,18958,15/9-F-11 B,3855.4,1.0,0.708126
2481,18959,15/9-F-11 B,3855.5,1.0,0.699696
2482,18960,15/9-F-11 B,3855.6,1.0,0.6962572
2483,18961,15/9-F-11 B,3855.7,1.0,0.7005176
2484,18962,15/9-F-11 B,3855.8,1.0,0.6977057
2485,18966,15/9-F-11 B,3856.2,1.0,0.7037007
2486,18967,15/9-F-11 B,3856.3,1.0,0.70759124
2487,18968,15/9-F-11 B,3856.4,1.0,0.7053218
2488,18969,15/9-F-11 B,3856.5,1.0,0.71329975
2489,18970,15/9-F-11 B,3856.6,1.0,0.719121
2490,18971,15/9-F-11 B,3856.7,1.0,0.7166232
2491,18972,15/9-F-11 B,3856.8,1.0,0.7132705
2492,18973,15/9-F-11 B,3856.9,1.0,0.7122058
2493,18975,15/9-F-11 B,3857.1,1.0,0.723489
2494,18976,15/9-F-11 B,3857.2,1.0,0.72829777
2495,18977,15/9-F-11 B,3857.3,1.0,0.73797673
2496,18978,15/9-F-11 B,3857.4,1.0,0.7508833
2497,18979,15/9-F-11 B,3857.5,1.0,0.7566455
2498,18980,15/9-F-11 B,3857.6,1.0,0.7538784
2499,18981,15/9-F-11 B,3857.7,1.0,0.7530044
2500,18982,15/9-F-11 B,3857.8,1.0,0.74564046
2501,18984,15/9-F-11 B,3858.0,1.0,0.7548358
2502,18985,15/9-F-11 B,3858.1,1.0,0.7569211
2503,18986,15/9-F-11 B,3858.2,1.0,0.7614375
2504,18987,15/9-F-11 B,3858.3,1.0,0.76369107
2505,18988,15/9-F-11 B,3858.4,1.0,0.75515854
2506,18989,15/9-F-11 B,3858.5,1.0,0.74712723
2507,18995,15/9-F-11 B,3859.1,0.879,0.68860775
2508,18996,15/9-F-11 B,3859.2,0.872,0.6843528
2509,19003,15/9-F-11 B,3859.9,0.944,0.66782665
2510,19004,15/9-F-11 B,3860.0,0.899,0.6693798
2511,19005,15/9-F-11 B,3860.1,0.862,0.6683171
2512,19006,15/9-F-11 B,3860.2,0.862,0.6671468
2513,19007,15/9-F-11 B,3860.3,0.871,0.6701191
2514,19008,15/9-F-11 B,3860.4,0.89,0.67277855
2515,19009,15/9-F-11 B,3860.5,0.917,0.6732541
2516,19010,15/9-F-11 B,3860.6,0.937,0.67591584
2517,19011,15/9-F-11 B,3860.7,0.958,0.67159146
2518,19012,15/9-F-11 B,3860.8,0.965,0.6705846
2519,19013,15/9-F-11 B,3860.9,0.94,0.67063814
2520,19014,15/9-F-11 B,3861.0,0.853,0.6590169
2521,19015,15/9-F-11 B,3861.1,0.778,0.6510524
2522,19016,15/9-F-11 B,3861.2,0.748,0.65561694
2523,19017,15/9-F-11 B,3861.3,0.7240000000000001,0.65195245
2524,19018,15/9-F-11 B,3861.4,0.7340000000000001,0.65367395
2525,19019,15/9-F-11 B,3861.5,0.731,0.6496755
2526,19020,15/9-F-11 B,3861.6,0.665,0.63245386
2527,19021,15/9-F-11 B,3861.7,0.579,0.604528
2528,19022,15/9-F-11 B,3861.8,0.573,0.5963552
2529,19023,15/9-F-11 B,3861.9,0.667,0.6087153
2530,19024,15/9-F-11 B,3862.0,0.907,0.6276843
2531,19025,15/9-F-11 B,3862.1,1.0,0.62851644
2532,19026,15/9-F-11 B,3862.2,1.0,0.6093729
2533,19027,15/9-F-11 B,3862.3,1.0,0.59548974
2534,19032,15/9-F-11 B,3862.8,0.39,0.55436957
2535,19033,15/9-F-11 B,3862.9,0.35100000000000003,0.5537151
2536,19039,15/9-F-11 B,3863.5,0.374,0.5742262
2537,19040,15/9-F-11 B,3863.6,0.36,0.57337195
2538,19041,15/9-F-11 B,3863.7,0.344,0.5620826
2539,19042,15/9-F-11 B,3863.8,0.32,0.5515452
2540,19043,15/9-F-11 B,3863.9,0.324,0.5455163
2541,19044,15/9-F-11 B,3864.0,0.35700000000000004,0.5510258
2542,19045,15/9-F-11 B,3864.1,0.395,0.56004053
2543,19046,15/9-F-11 B,3864.2,0.422,0.5597768
2544,19047,15/9-F-11 B,3864.3,0.445,0.5661697
2545,19048,15/9-F-11 B,3864.4,0.435,0.5717673
2546,19049,15/9-F-11 B,3864.5,0.397,0.5535312
2547,19050,15/9-F-11 B,3864.6,0.371,0.5431165
2548,19051,15/9-F-11 B,3864.7,0.387,0.53521407
2549,19052,15/9-F-11 B,3864.8,0.398,0.52606326
2550,19053,15/9-F-11 B,3864.9,0.36,0.5174514
2551,19054,15/9-F-11 B,3865.0,0.328,0.5122802
2552,19055,15/9-F-11 B,3865.1,0.3,0.51572436
2553,19056,15/9-F-11 B,3865.2,0.266,0.51572776
2554,19057,15/9-F-11 B,3865.3,0.22,0.50171256
2555,19058,15/9-F-11 B,3865.4,0.18600000000000005,0.48452893
2556,19059,15/9-F-11 B,3865.5,0.17600000000000002,0.47747415
2557,19060,15/9-F-11 B,3865.6,0.183,0.4793302
2558,19061,15/9-F-11 B,3865.7,0.17600000000000002,0.46559718
2559,19062,15/9-F-11 B,3865.8,0.193,0.4580373
2560,19063,15/9-F-11 B,3865.9,0.245,0.47070128
2561,19064,15/9-F-11 B,3866.0,0.324,0.47042504
2562,19065,15/9-F-11 B,3866.1,0.377,0.4705653
2563,19066,15/9-F-11 B,3866.2,0.318,0.48566088
2564,19067,15/9-F-11 B,3866.3,0.251,0.4766828
2565,19068,15/9-F-11 B,3866.4,0.213,0.46139392
2566,19069,15/9-F-11 B,3866.5,0.195,0.45195594
2567,19070,15/9-F-11 B,3866.6,0.199,0.4607789
2568,19071,15/9-F-11 B,3866.7,0.207,0.4657742
2569,19072,15/9-F-11 B,3866.8,0.218,0.47513077
2570,19073,15/9-F-11 B,3866.9,0.229,0.48245957
2571,19074,15/9-F-11 B,3867.0,0.231,0.48390123
2572,19075,15/9-F-11 B,3867.1,0.229,0.4823954
2573,19076,15/9-F-11 B,3867.2,0.226,0.48713756
2574,19077,15/9-F-11 B,3867.3,0.231,0.48633543
2575,19078,15/9-F-11 B,3867.4,0.239,0.48582742
2576,19079,15/9-F-11 B,3867.5,0.271,0.486186
2577,19080,15/9-F-11 B,3867.6,0.32,0.4883459
2578,19081,15/9-F-11 B,3867.7,0.384,0.50906724
2579,19082,15/9-F-11 B,3867.8,0.376,0.5046161
2580,19083,15/9-F-11 B,3867.9,0.305,0.5002431
2581,19084,15/9-F-11 B,3868.0,0.28300000000000003,0.50513214
2582,19085,15/9-F-11 B,3868.1,0.305,0.5209988
2583,19086,15/9-F-11 B,3868.2,0.34600000000000003,0.53709704
2584,19087,15/9-F-11 B,3868.3,0.363,0.5451247
2585,19088,15/9-F-11 B,3868.4,0.369,0.5642705
2586,19089,15/9-F-11 B,3868.5,0.379,0.5785356
2587,19090,15/9-F-11 B,3868.6,0.412,0.59744114
2588,19091,15/9-F-11 B,3868.7,0.454,0.6135557
2589,19092,15/9-F-11 B,3868.8,0.514,0.6434299
2590,19093,15/9-F-11 B,3868.9,0.5820000000000001,0.66536194
2591,19094,15/9-F-11 B,3869.0,0.629,0.686874
2592,19095,15/9-F-11 B,3869.1,0.633,0.69818586
2593,19096,15/9-F-11 B,3869.2,0.715,0.7003011
2594,19097,15/9-F-11 B,3869.3,0.87,0.70565057
2595,19098,15/9-F-11 B,3869.4,1.0,0.7087192
2596,19099,15/9-F-11 B,3869.5,1.0,0.73355657
2597,19100,15/9-F-11 B,3869.6,1.0,0.7556174
2598,19101,15/9-F-11 B,3869.7,1.0,0.77031165
2599,19102,15/9-F-11 B,3869.8,1.0,0.7751514
2600,19103,15/9-F-11 B,3869.9,1.0,0.7722214
2601,19105,15/9-F-11 B,3870.1,1.0,0.7746293
2602,19127,15/9-F-11 B,3872.3,1.0,0.74422747
2603,19128,15/9-F-11 B,3872.4,1.0,0.7493056
2604,19133,15/9-F-11 B,3872.9,1.0,0.7339358
2605,19134,15/9-F-11 B,3873.0,1.0,0.7352416
2606,19135,15/9-F-11 B,3873.1,1.0,0.73585206
2607,19136,15/9-F-11 B,3873.2,1.0,0.729065
2608,19137,15/9-F-11 B,3873.3,1.0,0.7304248
2609,19138,15/9-F-11 B,3873.4,1.0,0.733241
2610,19139,15/9-F-11 B,3873.5,1.0,0.7297669
2611,19140,15/9-F-11 B,3873.6,1.0,0.72640204
2612,19141,15/9-F-11 B,3873.7,1.0,0.73087746
2613,19142,15/9-F-11 B,3873.8,1.0,0.72083426
2614,19143,15/9-F-11 B,3873.9,1.0,0.71562916
2615,19144,15/9-F-11 B,3874.0,1.0,0.71799666
2616,19145,15/9-F-11 B,3874.1,1.0,0.7178851
2617,19146,15/9-F-11 B,3874.2,1.0,0.7279696
2618,19147,15/9-F-11 B,3874.3,1.0,0.7296314
2619,19148,15/9-F-11 B,3874.4,1.0,0.72769314
2620,19149,15/9-F-11 B,3874.5,1.0,0.7328524
2621,19150,15/9-F-11 B,3874.6,1.0,0.72328645
2622,19151,15/9-F-11 B,3874.7,1.0,0.7092654
2623,19152,15/9-F-11 B,3874.8,1.0,0.7029088
2624,19153,15/9-F-11 B,3874.9,1.0,0.70997465
2625,19154,15/9-F-11 B,3875.0,1.0,0.7202634
2626,19155,15/9-F-11 B,3875.1,1.0,0.72630864
2627,19156,15/9-F-11 B,3875.2,1.0,0.7226072
2628,19157,15/9-F-11 B,3875.3,1.0,0.7273162
2629,19158,15/9-F-11 B,3875.4,1.0,0.72723097
2630,19159,15/9-F-11 B,3875.5,1.0,0.72885126
2631,19160,15/9-F-11 B,3875.6,1.0,0.72662216
2632,19161,15/9-F-11 B,3875.7,1.0,0.7207396
2633,19162,15/9-F-11 B,3875.8,1.0,0.72427875
2634,19163,15/9-F-11 B,3875.9,1.0,0.71581435
2635,19164,15/9-F-11 B,3876.0,1.0,0.71136385
2636,19165,15/9-F-11 B,3876.1,1.0,0.7219326
2637,19166,15/9-F-11 B,3876.2,1.0,0.73709136
2638,19167,15/9-F-11 B,3876.3,1.0,0.7405953
2639,19168,15/9-F-11 B,3876.4,1.0,0.74014145
2640,19169,15/9-F-11 B,3876.5,1.0,0.73714125
2641,19170,15/9-F-11 B,3876.6,1.0,0.73498684
2642,19172,15/9-F-11 B,3876.8,1.0,0.7273025
2643,19173,15/9-F-11 B,3876.9,1.0,0.7330332
2644,19174,15/9-F-11 B,3877.0,1.0,0.73462075
2645,19181,15/9-F-11 B,3877.7,1.0,0.7506622
2646,19182,15/9-F-11 B,3877.8,1.0,0.7510681
2647,19185,15/9-F-11 B,3878.1,1.0,0.74173343
2648,19186,15/9-F-11 B,3878.2,1.0,0.73996764
2649,19187,15/9-F-11 B,3878.3,1.0,0.7372105
2650,19188,15/9-F-11 B,3878.4,1.0,0.73509085
2651,19189,15/9-F-11 B,3878.5,1.0,0.73248047
2652,19204,15/9-F-11 B,3880.0,1.0,0.70712453
2653,19205,15/9-F-11 B,3880.1,1.0,0.7123639
2654,19206,15/9-F-11 B,3880.2,1.0,0.7157831
2655,19207,15/9-F-11 B,3880.3,1.0,0.71839875
2656,19208,15/9-F-11 B,3880.4,1.0,0.7253528
2657,19210,15/9-F-11 B,3880.6,1.0,0.7437684
2658,19211,15/9-F-11 B,3880.7,1.0,0.7379335
2659,19217,15/9-F-11 B,3881.3,1.0,0.719215
2660,19219,15/9-F-11 B,3881.5,1.0,0.7327601
2661,19221,15/9-F-11 B,3881.7,1.0,0.74402326
2662,19222,15/9-F-11 B,3881.8,1.0,0.74162537
2663,19227,15/9-F-11 B,3882.3,1.0,0.7463313
2664,19228,15/9-F-11 B,3882.4,1.0,0.7523226
2665,19229,15/9-F-11 B,3882.5,1.0,0.7519747
2666,19230,15/9-F-11 B,3882.6,1.0,0.7508342
2667,19231,15/9-F-11 B,3882.7,1.0,0.7457375
2668,19236,15/9-F-11 B,3883.2,1.0,0.72391385
2669,19237,15/9-F-11 B,3883.3,1.0,0.7296501
2670,19238,15/9-F-11 B,3883.4,1.0,0.73422635
2671,19239,15/9-F-11 B,3883.5,1.0,0.7180286
2672,19240,15/9-F-11 B,3883.6,1.0,0.7136111
2673,19243,15/9-F-11 B,3883.9,1.0,0.7123068
2674,19244,15/9-F-11 B,3884.0,1.0,0.70818967
2675,19245,15/9-F-11 B,3884.1,1.0,0.70591146
2676,19246,15/9-F-11 B,3884.2,1.0,0.70436835
2677,19247,15/9-F-11 B,3884.3,1.0,0.7005682
2678,19248,15/9-F-11 B,3884.4,1.0,0.7040143
2679,19249,15/9-F-11 B,3884.5,1.0,0.7003959
2680,19250,15/9-F-11 B,3884.6,1.0,0.70783603
2681,19251,15/9-F-11 B,3884.7,1.0,0.7108524
2682,19252,15/9-F-11 B,3884.8,1.0,0.7068086
2683,19253,15/9-F-11 B,3884.9,1.0,0.705437
2684,19254,15/9-F-11 B,3885.0,1.0,0.69837314
2685,19255,15/9-F-11 B,3885.1,1.0,0.6972706
2686,19256,15/9-F-11 B,3885.2,0.989,0.6871208
2687,19257,15/9-F-11 B,3885.3,0.947,0.68092245
2688,19258,15/9-F-11 B,3885.4,0.925,0.6727
2689,19259,15/9-F-11 B,3885.5,0.927,0.66561854
2690,19260,15/9-F-11 B,3885.6,0.942,0.66366833
2691,19261,15/9-F-11 B,3885.7,0.94,0.66053563
2692,19262,15/9-F-11 B,3885.8,0.93,0.6582655
2693,19263,15/9-F-11 B,3885.9,0.914,0.65244806
2694,19264,15/9-F-11 B,3886.0,0.909,0.6484922
2695,19265,15/9-F-11 B,3886.1,0.899,0.6448687
2696,19266,15/9-F-11 B,3886.2,0.904,0.639453
2697,19267,15/9-F-11 B,3886.3,0.911,0.64471084
2698,19268,15/9-F-11 B,3886.4,0.926,0.6510876
2699,19269,15/9-F-11 B,3886.5,0.913,0.65352243
2700,19289,15/9-F-11 B,3888.5,1.0,0.699865
2701,19290,15/9-F-11 B,3888.6,1.0,0.70377177
2702,19291,15/9-F-11 B,3888.7,1.0,0.69782525
2703,19297,15/9-F-11 B,3889.3,1.0,0.6998224
2704,19298,15/9-F-11 B,3889.4,1.0,0.69178724
2705,19299,15/9-F-11 B,3889.5,1.0,0.6936992
2706,19305,15/9-F-11 B,3890.1,1.0,0.69206184
2707,19306,15/9-F-11 B,3890.2,1.0,0.6846363
2708,19307,15/9-F-11 B,3890.3,1.0,0.68261963
2709,19308,15/9-F-11 B,3890.4,1.0,0.6884757
2710,19309,15/9-F-11 B,3890.5,1.0,0.690798
2711,19310,15/9-F-11 B,3890.6,1.0,0.69807196
2712,19311,15/9-F-11 B,3890.7,1.0,0.6940804
2713,19312,15/9-F-11 B,3890.8,1.0,0.6844562
2714,19313,15/9-F-11 B,3890.9,1.0,0.6759891
2715,19314,15/9-F-11 B,3891.0,1.0,0.6763878
2716,19315,15/9-F-11 B,3891.1,1.0,0.6752848
2717,19316,15/9-F-11 B,3891.2,1.0,0.66670585
2718,19317,15/9-F-11 B,3891.3,1.0,0.6692385
2719,19318,15/9-F-11 B,3891.4,1.0,0.67702776
2720,19319,15/9-F-11 B,3891.5,1.0,0.6892169
2721,19320,15/9-F-11 B,3891.6,1.0,0.6951579
2722,19321,15/9-F-11 B,3891.7,1.0,0.70859647
2723,19322,15/9-F-11 B,3891.8,1.0,0.7002918
2724,19323,15/9-F-11 B,3891.9,1.0,0.7024644
2725,19324,15/9-F-11 B,3892.0,1.0,0.71473175
2726,19325,15/9-F-11 B,3892.1,1.0,0.70576626
2727,19326,15/9-F-11 B,3892.2,1.0,0.6860408
2728,19327,15/9-F-11 B,3892.3,1.0,0.69119734
2729,19328,15/9-F-11 B,3892.4,1.0,0.71092147
2730,19329,15/9-F-11 B,3892.5,1.0,0.7411341
2731,19330,15/9-F-11 B,3892.6,1.0,0.7478461
2732,19331,15/9-F-11 B,3892.7,1.0,0.73532385
2733,19332,15/9-F-11 B,3892.8,1.0,0.72761446
2734,19333,15/9-F-11 B,3892.9,1.0,0.71988004
2735,19334,15/9-F-11 B,3893.0,1.0,0.7087016
2736,19335,15/9-F-11 B,3893.1,1.0,0.6779644
2737,19336,15/9-F-11 B,3893.2,1.0,0.65840167
2738,19337,15/9-F-11 B,3893.3,1.0,0.61430275
2739,19338,15/9-F-11 B,3893.4,1.0,0.51862997
2740,19339,15/9-F-11 B,3893.5,1.0,0.434074
2741,19340,15/9-F-11 B,3893.6,1.0,0.34592304
2742,19494,15/9-F-11 B,3909.0,0.114,0.14723556
2743,19495,15/9-F-11 B,3909.1,0.115,0.14536288
2744,19496,15/9-F-11 B,3909.2,0.114,0.1450401
2745,19497,15/9-F-11 B,3909.3,0.114,0.14466989
2746,19498,15/9-F-11 B,3909.4,0.115,0.1405082
2747,19499,15/9-F-11 B,3909.5,0.116,0.14041232
2748,19500,15/9-F-11 B,3909.6,0.115,0.13896412
2749,19501,15/9-F-11 B,3909.7,0.114,0.14041606
2750,19502,15/9-F-11 B,3909.8,0.115,0.14291665
2751,19503,15/9-F-11 B,3909.9,0.115,0.14255375
2752,19504,15/9-F-11 B,3910.0,0.114,0.1429086
2753,19505,15/9-F-11 B,3910.1,0.115,0.14391765
2754,19506,15/9-F-11 B,3910.2,0.115,0.1439414
2755,19507,15/9-F-11 B,3910.3,0.116,0.13995858
2756,19508,15/9-F-11 B,3910.4,0.117,0.13874465
2757,19509,15/9-F-11 B,3910.5,0.116,0.14351001
2758,19510,15/9-F-11 B,3910.6,0.116,0.14311266
2759,19511,15/9-F-11 B,3910.7,0.115,0.13738418
2760,19512,15/9-F-11 B,3910.8,0.114,0.13755968
2761,19513,15/9-F-11 B,3910.9,0.113,0.13555405
2762,19514,15/9-F-11 B,3911.0,0.113,0.13493189
2763,19515,15/9-F-11 B,3911.1,0.113,0.13516064
2764,19516,15/9-F-11 B,3911.2,0.114,0.13420284
2765,19517,15/9-F-11 B,3911.3,0.113,0.13429844
2766,19518,15/9-F-11 B,3911.4,0.112,0.13200063
2767,19519,15/9-F-11 B,3911.5,0.112,0.13381566
2768,19521,15/9-F-11 B,3911.7,0.11,0.12534772
2769,19522,15/9-F-11 B,3911.8,0.109,0.12455288
2770,19523,15/9-F-11 B,3911.9,0.109,0.12410645
2771,19524,15/9-F-11 B,3912.0,0.109,0.12672025
2772,19525,15/9-F-11 B,3912.1,0.109,0.12824234
2773,19526,15/9-F-11 B,3912.2,0.109,0.12794164
2774,19614,15/9-F-11 B,3921.0,0.115,0.1347789
2775,19615,15/9-F-11 B,3921.1,0.115,0.13755319
2776,19616,15/9-F-11 B,3921.2,0.115,0.13834497
2777,19617,15/9-F-11 B,3921.3,0.115,0.14247
2778,19618,15/9-F-11 B,3921.4,0.118,0.14714088
2779,19619,15/9-F-11 B,3921.5,0.12,0.153478
2780,19620,15/9-F-11 B,3921.6,0.122,0.15833384
2781,19621,15/9-F-11 B,3921.7,0.12,0.15407023
2782,19622,15/9-F-11 B,3921.8,0.11,0.1487226
2783,19623,15/9-F-11 B,3921.9,0.104,0.14018863
2784,19624,15/9-F-11 B,3922.0,0.105,0.13903035
2785,19625,15/9-F-11 B,3922.1,0.108,0.13697545
2786,19626,15/9-F-11 B,3922.2,0.111,0.13842997
2787,19627,15/9-F-11 B,3922.3,0.115,0.13682723
2788,19628,15/9-F-11 B,3922.4,0.119,0.13781112
2789,19629,15/9-F-11 B,3922.5,0.119,0.13648956
2790,19630,15/9-F-11 B,3922.6,0.115,0.13375014
2791,19631,15/9-F-11 B,3922.7,0.112,0.13338438
2792,19632,15/9-F-11 B,3922.8,0.111,0.13292202
2793,19633,15/9-F-11 B,3922.9,0.11,0.13547298
2794,19634,15/9-F-11 B,3923.0,0.11,0.13874778
2795,19635,15/9-F-11 B,3923.1,0.111,0.13957979
2796,19636,15/9-F-11 B,3923.2,0.112,0.13786174
2797,19637,15/9-F-11 B,3923.3,0.109,0.13457705
2798,19638,15/9-F-11 B,3923.4,0.108,0.13469633
2799,19639,15/9-F-11 B,3923.5,0.109,0.13288534
2800,19640,15/9-F-11 B,3923.6,0.11,0.13315988
2801,19641,15/9-F-11 B,3923.7,0.11,0.13456367
2802,19642,15/9-F-11 B,3923.8,0.111,0.13469785
2803,19643,15/9-F-11 B,3923.9,0.111,0.13480948
2804,19644,15/9-F-11 B,3924.0,0.112,0.13804348
2805,19645,15/9-F-11 B,3924.1,0.112,0.1357798
2806,19646,15/9-F-11 B,3924.2,0.113,0.13408864
2807,19647,15/9-F-11 B,3924.3,0.114,0.13237616
2808,19648,15/9-F-11 B,3924.4,0.115,0.13812943
2809,19649,15/9-F-11 B,3924.5,0.115,0.140685
2810,19650,15/9-F-11 B,3924.6,0.114,0.13333562
2811,19651,15/9-F-11 B,3924.7,0.115,0.13187979
2812,19652,15/9-F-11 B,3924.8,0.115,0.13372949
2813,19653,15/9-F-11 B,3924.9,0.115,0.13421406
2814,19654,15/9-F-11 B,3925.0,0.115,0.13590598
2815,19655,15/9-F-11 B,3925.1,0.115,0.13773456
2816,19656,15/9-F-11 B,3925.2,0.115,0.1389856
2817,19657,15/9-F-11 B,3925.3,0.117,0.14116131
2818,19658,15/9-F-11 B,3925.4,0.118,0.14490117
2819,19659,15/9-F-11 B,3925.5,0.119,0.14507535
2820,19660,15/9-F-11 B,3925.6,0.12,0.14191832
2821,19661,15/9-F-11 B,3925.7,0.119,0.14293402
2822,19662,15/9-F-11 B,3925.8,0.116,0.14007424
2823,19663,15/9-F-11 B,3925.9,0.116,0.13974643
2824,19664,15/9-F-11 B,3926.0,0.116,0.13619648
2825,19665,15/9-F-11 B,3926.1,0.116,0.13455214
2826,19666,15/9-F-11 B,3926.2,0.113,0.13538398
2827,19667,15/9-F-11 B,3926.3,0.113,0.14092395
2828,19668,15/9-F-11 B,3926.4,0.114,0.13659033
2829,19669,15/9-F-11 B,3926.5,0.115,0.13355412
2830,19670,15/9-F-11 B,3926.6,0.115,0.13311072
2831,19671,15/9-F-11 B,3926.7,0.116,0.13204801
2832,19672,15/9-F-11 B,3926.8,0.117,0.13488768
2833,19673,15/9-F-11 B,3926.9,0.117,0.13688713
2834,19674,15/9-F-11 B,3927.0,0.114,0.13677764
2835,19675,15/9-F-11 B,3927.1,0.113,0.13513461
2836,19676,15/9-F-11 B,3927.2,0.112,0.13322392
2837,19677,15/9-F-11 B,3927.3,0.114,0.13426153
2838,19678,15/9-F-11 B,3927.4,0.114,0.13591096
2839,19679,15/9-F-11 B,3927.5,0.114,0.13559893
2840,19680,15/9-F-11 B,3927.6,0.114,0.13530412
2841,19681,15/9-F-11 B,3927.7,0.114,0.13824017
2842,19682,15/9-F-11 B,3927.8,0.113,0.13886124
